search title,result title,mal_id,url,image,synopsis,6,7,8,9,10,11,12,13,14,15
Nidome no Jinsei wo Isekai de,Nidome no Jinsei wo Isekai de,102653,https://myanimelist.net/manga/102653/Nidome_no_Jinsei_wo_Isekai_de,https://cdn.myanimelist.net/images/manga/1/186026.jpg?s=85890270e17799a4cd0fc3425f11ab35,"""Kunugi Renya-san, you have died."" This is a tale that begins when the protagonist died in his previous life. He was sent by a girl, who proclaimed herself to be God, to lead a second life in a differ...",,,,,,,,,,
Nidome no Yuusha wa Fukushuu no Michi wo Warai Ayumu,Nidome no Yuusha wa Fukushuu no Michi wo Warai Ayumu,112894,https://myanimelist.net/manga/112894/Nidome_no_Yuusha_wa_Fukushuu_no_Michi_wo_Warai_Ayumu,https://cdn.myanimelist.net/images/manga/3/211198.jpg?s=be4f1b4068f2f4ef65b4de12e141178b,"The hero Kaito Ukei died. Blood seeped from his wounds, his body went limp, and the ones who he once called friends gloated over his death. Betrayed, Kaito was consumed by one thought: revenge. With t...",,,,,,,,,,
Nozomanu Fushi no Boukensha,Nozomanu Fushi no Boukensha,109947,https://myanimelist.net/manga/109947/Nozomanu_Fushi_no_Boukensha,https://cdn.myanimelist.net/images/manga/2/201350.jpg?s=0d8605f7e8fb3ddb046eba4a90f6996c,"Rentt Faina, a twenty-five-year-old adventurer, has been hacking away at monsters for a decade. However, without much talent for the job, Rentt finds himself stuck hunting slimes and goblins for meage...",,,,,,,,,,
Ookami to Koushinryou,Ookami to Koushinryou,9115,https://myanimelist.net/manga/9115/Ookami_to_Koushinryou,https://cdn.myanimelist.net/images/manga/2/153860.jpg?s=3981f0bee3695e1a75744764f8d1b257,"A young traveling merchant, Kraft Lawrence has become accustomed to days of roaming and trading, with few companions. Or so it was until one peculiar day where the trader finds a young, naked, wolf-li...",,,,,,,,,,
Oroka na Tenshi wa Akuma to Odoru,Oroka na Tenshi wa Akuma to Odoru,100079,https://myanimelist.net/manga/100079/Oroka_na_Tenshi_wa_Akuma_to_Odoru,https://cdn.myanimelist.net/images/manga/2/187834.jpg?s=3cc74e7c94b3fb60a327b76a07f09699,"Akutsu Masatora is a demon who has infiltrated a high school in the human world. His goal is to find candidates to aid Hell in the fight against their natural enemies, the angels of Heaven. Assigned a...",,,,,,,,,,
Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta...,Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta...,107566,https://myanimelist.net/manga/107566/Otome_Game_no_Hametsu_Flag_shika_Nai_Akuyaku_Reijou_ni_Tensei_shiteshimatta,https://cdn.myanimelist.net/images/manga/2/207950.jpg?s=7cdfaf880a6034a27430fc90593cfca5,"Catarina Claes is the eight-year-old daughter of a duke. One day, she hits her head and recovers the memories of her past life, and she comes a horrifying realization—she is in a world similar to that...",,,,,,,,,,
Owari no Seraph,Owari no Seraph,43661,https://myanimelist.net/manga/43661/Owari_no_Seraph,https://cdn.myanimelist.net/images/manga/1/137573.jpg?s=31bb263c1c946a4e6130935274cbc452,"Having lost his parents, eight-year-old Yuuichirou Amane is taken in by the Hyakuya Orphanage, where he struggles to bond with his new ""family."" However, this soon becomes the least of his worries, wh...",,,,,,,,,,
Parallel Paradise,Parallel Paradise,105029,https://myanimelist.net/manga/105029/Parallel_Paradise,https://cdn.myanimelist.net/images/manga/3/198780.jpg?s=e28177bce709fff5e0ed1229d4328f42,A normal day at school takes a strange turn for Tada Youta when a bizarre apparition shoves him out a third floor window. He awakens in a fantasy realm unlike any other. Not only do dragons and knight...,,,,,,,,,,
Pashiri na Boku to Koisuru Banchou-san,Pashiri na Boku to Koisuru Banchou-san,111621,https://myanimelist.net/manga/111621/Pashiri_na_Boku_to_Koisuru_Banchou-san,https://cdn.myanimelist.net/images/manga/2/210692.jpg?s=9d8b0209acb5d38e15eb0ad29b4abc81,"One could describe Fuyuhiko Unoki as a weakling. From elementary to middle school, he was constantly bullied by his peers. He has now entered high school, and yet this has not changed. One day, the sc...",,,,,,,,,,
Plunderer,Plunderer,81681,https://myanimelist.net/manga/81681/Plunderer,https://cdn.myanimelist.net/images/manga/3/161356.jpg?s=c539bf4117709cd1950f0c7f2a93d0cc,"It's the year 305 of the Alcian calendar, and the world is currently entirely controlled by ""numbers."" Every human born is branded with a ""Count."" This Count can be anything; the amount of kilometers...",,,,,,,,,,
Prison Lab,Prison Lab,97320,https://myanimelist.net/manga/97320/Prison_Lab,https://cdn.myanimelist.net/images/manga/1/173984.jpg?s=2726697d6fb7b34a8935804c991fb9e2,"A victim of endless bullying, Aito Eyama is plagued by his classmates' constant taunts and beatings. However, through a fortuitous turn of events, he receives a strange invitations for the ""Captivity...",,,,,,,,,,
Re:Monster,Re:Monster,73271,https://myanimelist.net/manga/73271/Re_Monster,https://cdn.myanimelist.net/images/manga/3/251922.jpg?s=3df460d3f914940ccaa2844995e1e9ef,"Tomokui Kanata has been re-incarnated in the weakest goblin, named Goburou, after having undergone an unfortunate death. However Goburou has retained his previous life's memories, an unusual evolution...",,,,,,,,,,
Real no Heroine wa Irimasen!,Real no Heroine wa Irimasen!,105454,https://myanimelist.net/manga/105454/Real_no_Heroine_wa_Irimasen,https://cdn.myanimelist.net/images/manga/1/197238.jpg?s=93ba2e5b16ba0416afc26c57de6bd700,"Aramiya Seiichi is an ordinary high school... eroge otaku who's given up all hope on girls in the 3D world due to a certain incident. One day, after he bought a bunch of new materials in consequence o...",,,,,,,,,,
Reincarnation no Kaben,Reincarnation no Kaben,75487,https://myanimelist.net/manga/75487/Reincarnation_no_Kaben,https://cdn.myanimelist.net/images/manga/1/157791.jpg?s=e6a4d1add5513b482eecc9b8e96f92d7,"Striving for talent, Senji Touya tries everything he can so he can find it. Kendou, dancing, swimming, basketball, soccer, chess,... anything he tries, he fails to exceed it. One day, his classmate, H...",,,,,,,,,,
"Sayounara Ryuusei, Konnichiwa Jinsei","Sayounara Ryuusei, Konnichiwa Jinsei",95309,https://myanimelist.net/manga/95309/Sayounara_Ryuusei_Konnichiwa_Jinsei,https://cdn.myanimelist.net/images/manga/3/193539.jpg?s=62a186ab87ec4ebed795036ee57c9829,"The strongest and oldest dragon who had lived through eternity allowed himself to be killed by Hero. Just as he prepared for eternal sleep, he realized himself reborn as Dran, a villager in the fronti...",,,,,,,,,,
Senryuu Shoujo,Senryuu Shoujo,105430,https://myanimelist.net/manga/105430/Senryuu_Shoujo,https://cdn.myanimelist.net/images/manga/3/194981.jpg?s=43e17464c789c24d3aa4115726e11399,"Nanako Yukishiro is an average cute and cheerful high school girl, except for the fact that she does not speak! Her only method of communicating her thoughts and feelings is through senryuu—a form of...",,,,,,,,,,
Sensei wa Koi wo Oshierarenai,Sensei wa Koi wo Oshierarenai,117080,https://myanimelist.net/manga/117080/Sensei_wa_Koi_wo_Oshierarenai,https://cdn.myanimelist.net/images/manga/1/219617.jpg?s=2b6f5ffa068accd7e608aeff386ed570,"A lazy student and a straight-laced teacher. At first glance, they seem like they are on bad terms, but things get different after classes... (Source: MangaDex)",,,,,,,,,,
Shikkakumon no Saikyou Kenja: Sekai Saikyou no Kenja ga Sarani Tsuyokunaru Tame ni Tensei Shimashita,Shikkakumon no Saikyou Kenja: Sekai Saikyou no Kenja ga Sarani Tsuyokunaru Tame ni Tensei Shimashita,107118,https://myanimelist.net/manga/107118/Shikkakumon_no_Saikyou_Kenja__Sekai_Saikyou_no_Kenja_ga_Sarani_Tsuyokunaru_Tame_ni_Tensei_Shimashita,https://cdn.myanimelist.net/images/manga/1/204333.jpg?s=0724a8fc9108052f24047f49e8b1f2ff,"In a world of magic, the powers and future of a mage are predetermined at birth through so-called ""Marks""—four symbols that categorize a human's aptitude for magic. Lamenting the fact that his mark wa...",,,,,,,,,,
Shingan no Yuusha,Shingan no Yuusha,109931,https://myanimelist.net/manga/109931/Shingan_no_Yuusha,https://cdn.myanimelist.net/images/manga/1/206288.jpg?s=d3f99748b52de166936c00816f87d807,"Makoto is a recluse who gets summoned to another world. From the Goddess Liana, he's granted the ""Truth Eye"" aka ""God's Eye,"" and is now able to see various things, including the past and the future....",,,,,,,,,,
Tate no Yuusha no Nariagari,Tate no Yuusha no Nariagari,67615,https://myanimelist.net/manga/67615/Tate_no_Yuusha_no_Nariagari,https://cdn.myanimelist.net/images/manga/2/130759.jpg?s=ff53886e0e70db1d3e48c45c3f259954,"Twenty-year-old otaku Naofumi Iwatani is mysteriously transported to the otherworldly kingdom of Melromarc. Appearing before the King, Naofumi and three other summoned individuals learn that they are...",,,,,,,,,,
The New Gate,The New Gate,82427,https://myanimelist.net/manga/82427/The_New_Gate,https://cdn.myanimelist.net/images/manga/3/183226.jpg?s=7ff73540b4e5ab8d3ad346c6d2259238,"""The New Gate,"" an online game that had turned into a death game, was now releasing the tens of thousands of players that had been dragged into it, thanks to the efforts of Shin, one of the oldest pla...",,,,,,,,,,
Tomodachi Game,Tomodachi Game,62795,https://myanimelist.net/manga/62795/Tomodachi_Game,https://cdn.myanimelist.net/images/manga/2/122805.jpg?s=5dee0b376b7df68c861c3a4619f1c8f7,"Yuuichi Katagiri has battled financial hardships his whole life but has learned to stay content and positive thanks to his close circle of friends. To keep a promise he made to them, Yuuichi saves up...",,,,,,,,,,
Tonikaku Kawaii,Tonikaku Kawaii,112589,https://myanimelist.net/manga/112589/Tonikaku_Kawaii,https://cdn.myanimelist.net/images/manga/3/209955.jpg?s=d07db369d17b02bb0b7eb4fbc1f52c1c,"Having grown up ridiculed for his bizarre name, Nasa Yuzaki strives to be remembered for something more. Fortunately, it seems he's on the right path, ranking first in the nation's mock exams and set...",,,,,,,,,,
Tsuki ga Michibiku Isekai Douchuu,Tsuki ga Michibiku Isekai Douchuu,90117,https://myanimelist.net/manga/90117/Tsuki_ga_Michibiku_Isekai_Douchuu,https://cdn.myanimelist.net/images/manga/2/183227.jpg?s=e44eb40e82ece6283cc428288abc31cd,"High school student Misumi Makoto is called into a fantasy world by the god Tsukuyomi, in order to be a hero. However, powerful others in this world aren't as thrilled to have him there, and they kick...",,,,,,,,,,
Tsuyokute New Saga,Tsuyokute New Saga,74287,https://myanimelist.net/manga/74287/Tsuyokute_New_Saga,https://cdn.myanimelist.net/images/manga/1/186492.jpg?s=ac325b3193c0b12f049c7feab8846109,"After a fierce battle, Magic swordsman Kyle finally killed the Demon Lord after being seriously injured in the battle. Kyle on the verge of death approaches a relic which was in possession of the Demo...",,,,,,,,,,
Watari-kun no xx ga Houkai Sunzen,Watari-kun no xx ga Houkai Sunzen,77827,https://myanimelist.net/manga/77827/Watari-kun_no_xx_ga_Houkai_Sunzen,https://cdn.myanimelist.net/images/manga/2/158603.jpg?s=33eac7cd66f2b2f7f1468101cc83f62b,"Two years ago, the death of Naoto Watari's parents left him as the sole caretaker for his younger sister Suzushiro ""Suzu"" Watari and forced him to move in with their aunt. So devoted is he to Suzu tha...",,,,,,,,,,
World Teacher: Isekaishiki Kyouiku Agent,World Teacher: Isekaishiki Kyouiku Agent,103436,https://myanimelist.net/manga/103436/World_Teacher__Isekaishiki_Kyouiku_Agent,https://cdn.myanimelist.net/images/manga/3/191780.jpg?s=efc172eda6ca5715daffa3300c8f8903,"A man who was once called the world strongest agent ended up becoming a teacher after his retirement to train the new generation of agents. After many years of training his disciples, he is killed at...",,,,,,,,,,
Yakumo-san wa Ezuke ga Shitai.,Yakumo-san wa Ezuke ga Shitai.,102601,https://myanimelist.net/manga/102601/Yakumo-san_wa_Ezuke_ga_Shitai,https://cdn.myanimelist.net/images/manga/2/195334.jpg?s=3cf6eb4e013be4e091e71ee4c42031f3,"Having cooked too much rice one day, 28-year-old widow Shuuko Yakumo decides to share the surplus with her new neighbor, Shouhei Yamato. As an active member of his high school's baseball club, Yamato...",,,,,,,,,,
Yumekui Merry,Yumekui Merry,14065,https://myanimelist.net/manga/14065/Yumekui_Merry,https://cdn.myanimelist.net/images/manga/3/20001.jpg?s=c6334e695a9a78aacfc482a254d713b7,Ten years ago Fujiwara noticed he had a power to see multicolored auras surrounding people's bodies. Ever since then he's been having a weird dream about a war with cats. One day he meets a mysterious...,,,,,,,,,,
Yuragi-sou no Yuuna-san,Yuragi-sou no Yuuna-san,96582,https://myanimelist.net/manga/96582/Yuragi-sou_no_Yuuna-san,https://cdn.myanimelist.net/images/manga/3/179022.jpg?s=33aad7084696bec820c20f60939ec99b,"Kogarashi Fuyuzora has been haunted by the supernatural since birth, which possesses him at every opportunity. This eventually led to him being thrown out of his apartment and starting a vagrant life...",,,,,,,,,,
"""Aoi"" Hikaru ga Chikyuu ni Ita Koro......","""Aoi"" Hikaru ga Chikyuu ni Ita Koro......",32081,https://myanimelist.net/manga/32081/Aoi_Hikaru_ga_Chikyuu_ni_Ita_Koro,https://cdn.myanimelist.net/images/manga/3/111511.jpg?s=61b8a0a6bf4fcea33a5aaec9a6bc829a,"Hikaru Mikado, the boy who loved every flower, suffers from a sudden death. Koremitsu Akagi, a boy without any friends, is treated like a delinquent because of his evil looking eyes. When the ghost of...",,,,,,,,,,
5-toubun no Hanayome,5-toubun no Hanayome,103851,https://myanimelist.net/manga/103851/5-toubun_no_Hanayome,https://cdn.myanimelist.net/images/manga/2/201572.jpg?s=aeaa912838d57962cb7612683ae1117d,"Considered a genius, high schooler Fuutarou Uesugi excels at studying and obtains a perfect score on every test. Due to his intense focus on that regard, he is a reclusive person with no friends. Addi...",,,,,,,,,,
Akame ga Kill!,Akame ga Kill!,25132,https://myanimelist.net/manga/25132/Akame_ga_Kill,https://cdn.myanimelist.net/images/manga/1/187665.jpg?s=1c270e5900141b65a8b8375cdc44904f,"The ruthless Minister Honest exploits the ignorance of a new young Emperor and deviously rules the country from the shadows with twisted morals and no regard for human life. As a result of this, an ep...",,,,,,,,,,
Boku no Kanojo wa Saikou desu!,Boku no Kanojo wa Saikou desu!,110050,https://myanimelist.net/manga/110050/Boku_no_Kanojo_wa_Saikou_desu,https://cdn.myanimelist.net/images/manga/3/201607.jpg?s=83c443df4994d5ee3856c616cea058e3,"After a guy is dumped by his girlfriend, his friend suggests that he go out with her instead! And thus begins the hilarious story of a relationship between a guy and his new headstrong and stubborn gi...",,,,,,,,,,
Dragons Rioting,Dragons Rioting,49361,https://myanimelist.net/manga/49361/Dragons_Rioting,https://cdn.myanimelist.net/images/manga/3/188781.jpg?s=b75c0c2637dd0d2464818c9481355023,"As a 6-year-old, Rintaro is diagnosed with Henisei Tashu Ijou Syndrome (also known as Hentai Syndrome), a disease that could kill him if he gets sexually aroused. To save him and provide a way for him...",,,,,,,,,,
Dungeon Seeker,Dungeon Seeker,98820,https://myanimelist.net/manga/98820/Dungeon_Seeker,https://cdn.myanimelist.net/images/manga/2/193576.jpg?s=706ed40c57bdd14b21190791ab7be53b,"Junpei Takeda, a meek high school student, regularly suffers at the hands of Kido Shouta and his gang of bullies. Luckily, his childhood friend Noriko Tatsumiya always comes to his rescue. One day, al...",,,,,,,,,,
Fate/Zero,Fate/Zero,3649,https://myanimelist.net/manga/3649/Fate_Zero,https://cdn.myanimelist.net/images/manga/3/186073.jpg?s=5bff4e6932a81c9a27b3bb5848849f53,"The Holy Grail War is a ritualistic battle fought to determine who is worthy of commanding the Holy Grail: an omnipotent wish-granting device. The war is held between seven mages, each armed with thei...",,,,,,,,,,
Fullmetal Alchemist,Fullmetal Alchemist,25,https://myanimelist.net/manga/25/Fullmetal_Alchemist,https://cdn.myanimelist.net/images/manga/3/243675.jpg?s=8cb0a643f8a7597514447f2dd0e4ffc2,"Alchemists are knowledgeable and naturally talented individuals who can manipulate and modify matter due to their art. Yet despite the wide range of possibilities, alchemy is not as all-powerful as mo...",,,,,,,,,,
